from,to,length,oneway,name
694668373,694668279,267.2668714074344,False,Елизаветинская улица
694668373,694668252,351.3971211610144,False,Приморская улица
694668373,1382279985,507.07387185919197,False,"['Елизаветинская улица', 'Курортная улица']"
694668423,410910766,25.17258386612974,False,Михайловская улица
694668423,839338979,138.44538564181428,False,Инженерная улица
694668423,1525372073,111.53338135796744,False,Михайловская улица
695626846,271448763,47.57095713432239,False,улица Немкова
695626846,695626850,227.7071100289412,False,"['улица Дюма', 'улица Немкова']"
695626846,6074109223,48.208751389036145,False,переулок Панаева
695626850,695626852,102.34446888477056,False,улица Дюма
695626850,6074109223,75.51946184437098,False,переулок Панаева
695626850,695626846,227.7071100289412,False,"['улица Дюма', 'улица Немкова']"
695626852,695626850,102.34446888477056,False,улица Дюма
695626852,271448762,176.42475645203444,False,улица Верещагина
695626852,695626888,167.02508973330734,False,улица Дюма
695626854,695626888,155.5402960694445,False,улица Шишкина
695626854,271448762,68.59111636250084,False,Новогорская улица
695626854,6074109901,110.83610075472349,False,Новогорская улица
695626855,695626893,149.49729939054967,False,улица Галины Улановой
695626855,6077060975,168.57644866296562,False,улица Верещагина
695626855,695626898,157.07225214695873,False,улица Галины Улановой
695626855,695626906,170.0921916429282,False,улица Верещагина
695626861,21684060,263.1552804824822,False,Морская улица
695626861,11281311999,205.60352595324957,False,Морская улица
695626861,695626893,362.04059518127633,False,улица Анны Павловой
695626863,695648986,145.86063358230805,False,Восточный переулок
695626863,695626876,212.21050019580463,False,улица Дюма
695626863,241586708,117.7953919180083,False,улица Дюма
695626876,6074109271,78.46631688043277,False,Линейный переулок
695626876,695626888,181.59077968737847,False,улица Дюма
695626876,695626863,212.21050019580463,False,улица Дюма
695626888,695626854,155.5402960694445,False,улица Шишкина
695626888,695626852,167.02508973330734,False,улица Дюма
695626888,695626876,181.59077968737847,False,улица Дюма
695626893,271448760,98.72808394458066,False,Линейный переулок
695626893,695626855,149.49729939054967,False,улица Галины Улановой
695626893,695626861,362.0405951812763,False,улица Анны Павловой
695626897,695626898,151.15919609370886,False,улица Немкова
695626897,695626906,155.83241486932087,False,Сосновый переулок
695626897,271448763,141.04285451795562,False,улица Немкова
695626898,695626897,151.15919609370886,False,улица Немкова
695626898,1231242700,303.0054279287897,False,"['улица Левитана', 'улица Немкова']"
695626898,695626855,157.0722521469587,False,улица Галины Улановой
695626906,271448762,49.71121997239828,False,улица Верещагина
695626906,695626897,155.83241486932087,False,Сосновый переулок
695626906,695626855,170.09219164292824,False,улица Верещагина
695648935,1190260904,153.4954678374931,False,улица Некрасова
695648935,241586719,340.70640931701496,False,улица Жоры Антоненко
695648935,241586710,21.496081435901328,False,улица Жоры Антоненко
695648938,695649050,219.51340356306153,False,Морская улица
695648938,1205510204,194.57010079449114,False,Морская улица
695648938,1205510239,586.6325123584213,False,"['Балтийская улица', 'Нагорная улица']"
695648938,695648982,745.2626299446342,False,"['Балтийская улица', 'Лесная улица']"
695648971,695649042,87.88561603265667,False,Новая улица
695648971,695648982,94.06238237511229,False,Балтийская улица
695648971,1190260901,129.46964552141733,False,Балтийская улица
695648982,695648996,192.76489144162093,False,Кирочная улица
695648982,695648938,745.2626299446342,False,"['Балтийская улица', 'Лесная улица']"
695648982,695648971,94.06238237511229,False,Балтийская улица
695648986,695626863,145.86063358230805,False,Восточный переулок
695648986,271448760,204.0533812108769,False,Новогорская улица
695648986,241586710,155.61066879581338,False,Новогорская улица
695648996,695649016,52.79648976478491,False,Горская улица
695648996,695649050,438.7407978424859,False,Кирочная улица
695648996,695648982,192.76489144162088,False,Кирочная улица
695649016,695648996,52.79648976478491,False,Горская улица
695649016,695649056,244.51157778330085,False,Горская улица
695649016,695649042,119.28950273655104,False,Новая улица
695649042,695648971,87.88561603265667,False,Новая улица
695649042,1190260904,181.3527560699451,False,улица Некрасова
695649042,695649016,119.28950273655104,False,Новая улица
695649050,695649056,416.80164533888586,False,Морская улица
695649050,695648938,219.5134035630616,False,Морская улица
695649050,695648996,438.74079784248596,False,Кирочная улица
695649056,695649016,244.51157778330088,False,Горская улица
695649056,4460795764,167.44587409318626,False,Морская улица
695649056,695649050,416.8016453388858,False,Морская улица
695662599,271455637,192.66854856546638,False,Заводская улица
695662606,271455644,214.08489164755306,False,Заводская улица
695828335,271455637,57.907410887392246,False,Заводской переулок
695899185,16816078,122.43998684480158,True,Владимирская улица
695899185,695899319,196.03457918490344,False,Петровский переулок
695899277,1831804315,107.71001397518657,False,улица Красного Флота
695899277,21776755,113.34203637993855,False,улица Красного Флота
695899277,695899306,362.04729770313287,False,Профсоюзная улица
695899277,1526399971,215.1170007968993,False,Профсоюзная улица
695899306,416699071,113.37946316929451,True,улица Победы
695899306,695899277,362.0472977031328,False,Профсоюзная улица
695899319,695899185,196.03457918490344,False,Петровский переулок
695899319,241585899,146.14438704744134,True,Михайловская улица
697106618,697106671,314.8434984724981,False,
697106618,16816091,26.062910852537435,False,Александровская улица
697106618,16816078,298.239185946483,False,Александровская улица
697106671,697106618,314.843498472498,False,
697106671,416699071,25.6389768656587,False,Александровская улица
697106671,21776755,336.11500693585646,False,Александровская улица
697731650,697731712,83.89351194687822,False,Моховая улица
697731650,697731730,110.94073828809887,False,Павловский проспект
697731650,697731771,382.9680648544177,False,"['Павловский проспект', 'Ивановская улица']"
697731658,697731703,125.64619364532281,False,
697731658,697731722,163.2456321257582,False,улица Связи
697731658,241586700,182.29814256929484,False,улица Связи
697731664,279161004,60.88123709049838,False,Ивановская улица
697731664,279161006,116.69456448403028,False,Песочная улица
697731664,697731771,210.8409655414435,False,Ивановская улица
697731665,279161004,302.554759089928,False,Ивановская улица
697731665,697731740,215.6376927752947,False,Ивановская улица
697731665,279160999,109.95014201062116,False,улица Кипренского
697731665,4782926791,329.39952118952635,False,улица Кипренского
697731694,697731712,91.22134350812168,False,Луговой переулок
697731703,697731658,125.64619364532281,False,
697731703,697731708,145.76446333215372,False,площадь Обороны
697731703,697731708,141.43487975655694,False,площадь Обороны
697731708,697731775,81.39334881200709,False,
697731708,697731703,141.43487975655694,False,площадь Обороны
697731708,697731703,145.7644633321537,False,площадь Обороны
697731712,697731694,91.22134350812168,False,Луговой переулок
697731712,697731793,60.36427385585817,False,Луговой переулок
697731712,697731650,83.89351194687822,False,Моховая улица
697731722,4782926808,86.62649157611708,False,Красная улица
697731722,697731795,118.07263850114096,False,улица Связи
697731722,697731658,163.2456321257582,False,улица Связи
697731730,4782926789,52.36446728808566,False,Мореходная улица
697731730,697731650,110.94073828809887,False,Павловский проспект
697731730,697731777,145.43028502097025,False,Павловский проспект
697731740,697731665,215.6376927752947,False,Ивановская улица
697731740,9621411373,20.172390172471225,False,Литейная улица
697731740,697731755,214.48918245192334,False,Литейная улица
697731755,697731740,214.48918245192334,False,Литейная улица
697731766,279160999,309.92517404914884,False,"['Литейная улица', 'Павловский проспект']"
697731771,1226460650,116.32544942644427,False,Песочная улица
697731771,697731650,382.9680648544177,False,"['Павловский проспект', 'Ивановская улица']"
697731771,697731664,210.84096554144352,False,Ивановская улица
697731775,6051075936,2.8222793591155053,False,
697731775,9621411374,152.44093920763243,False,
697731775,697731708,81.39334881200709,False,
697731777,4782926790,51.73608872884643,False,Красная улица
697731777,697731730,145.43028502097025,False,Павловский проспект
697731777,279161002,105.52312719513719,False,Павловский проспект
697731793,697731712,60.36427385585817,False,Луговой переулок
697731795,4782926807,87.7629267739318,False,Мореходная улица
697731795,241586694,202.4338016522254,False,улица Связи
697731795,697731722,118.07263850114094,False,улица Связи
697963250,279161006,322.80118070672745,False,улица Мира
703061662,1203064497,44.92483750322957,False,Ново-Нарвское шоссе
703061662,703061663,143.1847973516763,False,улица Лодыгина
703061662,1516061652,159.43005886989647,False,Ново-Нарвское шоссе
703061663,1516061658,171.38764069272196,False,улица Попова
703061663,703061662,143.1847973516763,False,улица Лодыгина
703061663,1516061669,356.1616539297729,False,"['Почтовый переулок', 'улица Лодыгина']"
703076075,703076076,13.06375196740192,False,Гостилицкое шоссе
703076075,237862,269.41367817075786,True,Гостилицкое шоссе
703076076,703076075,13.06375196740192,False,Гостилицкое шоссе
703076076,665592620,229.04360054257486,True,Гостилицкое шоссе
726656458,9158814409,425.34889515328325,False,Красная улица
726656458,861007713,244.69605018977015,False,Волхонское шоссе
726656458,1699999754,266.7567652365911,False,Волхонское шоссе
726656459,861007835,110.51318448923473,False,Интернациональная улица
726656459,1023287077,110.55917554470764,False,Интернациональная улица
726656459,1245894694,327.1991001041597,False,улица Кирова
726656463,1023287077,109.16265443081754,False,Интернациональная улица
726656463,861007895,299.8099990163808,False,Федеративная улица
726656463,6303147,103.56483312444209,False,Интернациональная улица
726656466,861007733,102.31237222332427,False,Интернациональная улица
726656466,726656477,55.11449809962613,False,Интернациональная улица
726656466,1245894493,1174.9387098164439,False,Рабочая улица
726656468,861007835,62.84268372056371,False,Интернациональная улица
726656468,726656469,98.41161069600422,False,Интернациональная улица
726656468,1245894570,310.86393204108373,False,улица Марата
726656469,726656468,98.41161069600422,False,Интернациональная улица
726656469,726656475,117.9400116043524,False,Интернациональная улица
726656469,861007813,300.7312884781671,False,Молодёжная улица
726656475,726656469,117.9400116043524,False,Интернациональная улица
726656475,861007733,46.50586516490785,False,Интернациональная улица
726656475,1245894319,497.57963799975073,False,улица Большевиков
729911600,729911701,60.405289292286874,True,
729911600,729911676,57.2274038402484,True,Кингисеппское шоссе
729911611,729911771,26.813930804395383,True,
729911611,729911720,48.57422565248238,True,
729911676,9081486164,171.89229395668926,True,Кингисеппское шоссе
729911676,729911701,19.459972833679416,False,
729911701,729911611,345.00853286867397,True,
729911701,729911676,19.459972833679416,False,
729911720,729911771,48.52028234638566,False,Кингисеппское шоссе
729911720,1392817892,536.1204977576219,False,Кингисеппское шоссе
729911771,729911720,48.52028234638566,False,Кингисеппское шоссе
729911771,9081486160,110.68648549135489,False,Кингисеппское шоссе
731465347,1576004908,490.29071028278287,False,Гатчинское шоссе
731465347,1392960483,1428.8413730050775,False,Гатчинское шоссе
731465347,731465369,759.8709476895364,False,
731465369,731465347,759.8709476895364,False,
738070597,666360215,82.19951926005406,False,Средняя улица
738070597,666360212,81.13200464424875,False,Средняя улица
738070597,738070607,112.26692781974397,False,
738070597,738070747,112.69405529972103,False,
738070607,738070597,112.26692781974397,False,
738070607,738070704,82.87034915776351,False,Луговая улица
738070607,738070669,81.04135073132856,False,Луговая улица
738070651,738070720,77.95597950056609,False,Скороходовская улица
738070651,666360143,98.8391519517886,False,Скороходовская улица
738070651,666360149,111.97020481938772,False,4-й проезд
738070654,738070724,57.81373643520376,False,Средняя улица
738070654,738070666,114.83593958243588,False,
738070654,666360211,89.80896054682042,False,Средняя улица
738070666,738070654,114.83593958243588,False,
738070666,738070739,60.00737207492529,False,Луговая улица
738070666,666360180,83.5767365458086,False,Луговая улица
738070669,666360212,113.33710564241514,False,
738070669,738070607,81.04135073132856,False,Луговая улица
738070669,666360180,78.35415768556206,False,Луговая улица
738070676,666360183,116.88306695546942,False,6-й проезд
738070676,666360178,69.20433048134934,False,Луговая улица
738070676,666360149,195.94678749716724,False,"['Луговая улица', '4-й проезд']"
738070678,738070724,9.581505977118512,False,Средняя улица
738070678,666360182,73.9756217930005,False,Средняя улица
738070678,738070745,110.1657951153653,False,8-й проезд
738070704,738070607,82.87034915776351,False,Луговая улица
738070704,666360215,111.99540204341912,False,
738070704,10766713009,25.566229385568935,False,Луговая улица
738070720,666360206,71.32222944358902,False,Скороходовская улица
738070720,738070651,77.95597950056609,False,Скороходовская улица
738070720,666360183,109.58291932180384,False,6-й проезд
738070724,738070654,57.81373643520376,False,Средняя улица
738070724,738070678,9.581505977118512,False,Средняя улица
738070724,738070739,116.07716408229732,False,
738070739,738070724,116.07716408229732,False,
738070739,738070666,60.00737207492529,False,Луговая улица
738070739,666360178,87.62879201601777,False,Луговая улица
738070741,738070747,84.93868359408314,False,Скороходовская улица
738070741,666360208,76.75070554625387,False,Скороходовская улица
738070741,666360212,112.73721734670542,False,
738070745,3624030443,53.81793169604423,False,Скороходовская улица
738070745,666360206,75.96807555382355,False,Скороходовская улица
738070745,738070678,110.1657951153653,False,8-й проезд
738070747,738070752,82.42999342867276,False,Скороходовская улица
738070747,738070741,84.93868359408314,False,Скороходовская улица
738070747,738070597,112.69405529972103,False,
738070752,666360285,70.44184447706972,False,Скороходовская улица
738070752,738070747,82.42999342867276,False,Скороходовская улица
738070752,666360215,113.11366638578227,False,
746333132,1853235672,45.9931196129539,False,Пушкинское шоссе
747472755,9987044020,213.92946720883947,False,Ново-Нарвский переулок
747472755,1203064497,263.25440373618306,False,Ново-Нарвское шоссе
747472755,12802028686,83.59584339643686,False,Ново-Нарвское шоссе
747504556,747504575,140.45588116876036,False,
747504556,259975188,87.460574027242,False,Фронтовая улица
747504556,259975180,52.96073963389405,False,Фронтовая улица
747504575,747504588,27.169000313966,False,Набережная улица
747504575,747504556,140.45588116876036,False,
747504575,1205472498,230.0738690651696,False,Набережная улица
747504582,770052829,150.98298802978223,False,Боровая улица
747504582,2425689837,11.215253741436678,True,Боровая улица
747504588,747504575,27.169000313966,False,Набережная улица
747504598,1205471559,80.79272066429348,False,улица Декабристов
747504598,21775481,73.1436678468517,False,улица Коммуны
747504598,21775348,137.58548583643056,False,улица Коммуны
747504602,1205472498,52.244404489694645,False,Набережная улица
747504613,1205471559,228.84002843761914,False,улица Декабристов
747504613,271459420,142.03793934358785,False,Старо-Нарвское шоссе
747504613,9856452798,130.78805199789255,False,Старо-Нарвское шоссе
765365229,9188578944,325.08421316231414,False,
765365229,765365249,145.9075476516038,False,
765365243,765365249,331.87096647848205,False,Троицкая улица
765365243,876414122,169.86284091547662,True,Гостилицкое шоссе
765365249,765365243,331.8709664784821,False,Троицкая улица
765365249,765365229,145.9075476516038,False,
765365249,765365272,314.30978252203647,False,Троицкая улица
765365272,215339855,228.77546702671816,True,Гостилицкое шоссе
765365272,765365249,314.3097825220364,False,Троицкая улица
767484556,271448918,418.7627665069344,False,
769992426,3602597340,325.45249514124333,True,улица Новые Заводы
769992505,679336740,1050.8803166318946,True,улица Связи
769992505,259975163,336.71437776110656,False,улица Связи
770052829,770052992,62.94915951039126,False,Речная улица
770052829,747504582,150.98298802978223,False,Боровая улица
770052829,770052967,45.07306136489934,False,Боровая улица
770052904,770052946,38.653723798966034,False,Речная улица
770052904,271459430,71.22298615727452,False,Речная улица
770052904,770052915,212.95121440807162,False,Нарвский переулок
770052915,770052983,90.3186741928118,False,Заводская улица
770052915,271459425,66.46775794922965,False,Заводская улица
770052915,770052904,212.95121440807162,False,Нарвский переулок
770052938,770052992,134.22300013177,False,переулок Электриков
770052938,271459618,26.160921636848695,False,Охотничья улица
770052938,271459620,96.16760435993871,False,Охотничья улица
770052946,770053009,61.64608693213242,False,Речная улица
770052946,770052994,63.4811380177525,False,Речная улица
770052946,770052904,38.653723798966034,False,Речная улица
770052964,271459618,22.11857584701811,True,Охотничья улица
770052964,2425689834,12.09709226168917,True,
770052967,770053009,140.4991377827967,False,Речная улица
770052967,770052829,45.07306136489934,False,Боровая улица
770052967,770052969,69.33469688113036,False,Боровая улица
770052969,770053063,131.67843383458722,False,Октябрьский переулок
770052969,770052967,69.33469688113036,False,Боровая улица
770052969,770052999,116.60027272048987,False,Боровая улица
770052983,8084593108,43.236530031173075,False,Балтийская улица
770052983,770053063,123.21299890892266,False,Балтийская улица
770052983,770052999,120.24435272683604,False,Заводская улица
770052983,770052915,90.3186741928118,False,Заводская улица
770052992,770052938,134.22300013177,False,переулок Электриков
770052992,770052829,62.94915951039126,False,Речная улица
770052992,770052994,82.19826245753542,False,Речная улица
770052994,770053009,42.14643665740319,False,Балтийская улица
770052994,271459620,96.26516414110499,False,Балтийская улица
770052994,770052992,82.19826245753542,False,Речная улица
770052994,770052946,63.4811380177525,False,Речная улица
770052999,770052983,120.24435272683604,False,Заводская улица
770052999,770053050,9.544179738334263,False,Боровая улица
770052999,770052969,116.60027272048987,False,Боровая улица
770053009,770053063,87.71413369948755,False,Балтийская улица
770053009,770052994,42.14643665740319,False,Балтийская улица
770053009,770052967,140.4991377827967,False,Речная улица
770053009,770052946,61.64608693213242,False,Речная улица
770053050,770052999,9.544179738334263,False,Боровая улица
770053050,1205472832,362.1198691532352,False,Заводская улица
770053050,21775480,114.13621728449922,False,"['Боровая улица', 'улица Коммуны']"
770053059,770052964,15.018639048082205,True,
770053063,770052983,123.21299890892266,False,Балтийская улица
770053063,770053009,87.71413369948755,False,Балтийская улица
770053063,770052969,131.67843383458722,False,Октябрьский переулок
770076570,1205473473,119.38558288486539,False,улица Свободы
770076570,1205473725,16.612303668169627,False,улица Свободы
770076570,770076581,211.7011071658376,False,Волхонский проезд
770076581,21775517,93.58843206452315,False,Волхонское шоссе
770076581,770076570,211.7011071658376,False,Волхонский проезд
770076581,21775345,165.10433058893105,False,Волхонское шоссе
770206604,770206681,368.91649539421735,False,"['Набережная улица', 'Владимирский переулок']"
770206604,259975180,157.30655251550695,False,Фронтовая улица
770206604,1516061891,548.7245459336654,False,Фронтовая улица
770206649,2234214627,22.56406025596307,False,улица Свободы
770206649,259975168,51.039121939877234,False,
770206649,21775518,40.067750091221086,False,улица Свободы
770206681,770206604,368.91649539421735,False,"['Набережная улица', 'Владимирский переулок']"
770673186,8935376040,253.25908933404736,False,
770673186,21775603,559.7183131230665,False,Ропшинское шоссе
770673186,772226445,103.9766473839179,False,Ропшинское шоссе
770714963,774002128,110.18605789238428,False,улица Братьев Горкушенко
772226363,772226755,571.5570550275984,False,
772226445,2616653781,379.4993375695935,False,
772226445,8521080071,449.13153513088656,False,Ропшинское шоссе
772226445,770673186,103.9766473839179,False,Ропшинское шоссе
772226750,666360076,114.80792553783529,False,Ольгинское шоссе
772226750,666360082,61.73512265440609,False,Ольгинское шоссе
772226750,5660583066,345.30249378533586,False,
772226755,8521080071,270.59379503040446,False,Ропшинское шоссе
772226755,772226363,571.5570550275984,False,
774001669,774002128,114.62496008130829,False,улица Братьев Горкушенко
774001669,1189653571,56.58344412808883,False,улица Братьев Горкушенко
774002128,770714963,110.18605789238428,False,улица Братьев Горкушенко
774002128,774001669,114.62496008130829,False,улица Братьев Горкушенко
835378540,835378543,67.78243744889402,False,улица Связи
835378540,1402728631,65.76763631068546,False,улица Связи
835378540,1402728623,156.69436540596917,False,6-я линия
835378543,835378540,67.78243744889402,False,улица Связи
835378543,1401583314,153.11016825989668,False,7-я линия
835378543,1401583302,83.22967878406578,False,7-я линия
835378543,1401583230,71.94175643840951,False,улица Связи
835378563,1400157465,34.37319215735439,False,улица Связи
835378563,1400157469,203.45467854619136,False,Зелёная улица
835378563,835378570,115.69785375639678,False,улица Связи
835378570,835378563,115.69785375639678,False,улица Связи
835378570,259410132,248.2661381467299,False,Аннинское шоссе
835378570,259410129,116.93723980397988,False,Аннинское шоссе
839338979,694668423,138.44538564181428,False,Инженерная улица
842484494,1684332625,390.78505073099916,False,улица Победы
842484494,8248251938,691.7908302365709,False,"['Полигонный переулок', 'улица Победы']"
842484494,694405099,1383.2491522692342,False,"['Михайловская улица', 'Студенецкий переулок']"
846486495,1016462560,63.125008551957166,False,Дворцовый проспект
846486495,1109069885,1427.4710192712805,False,Пароходная улица
846486495,846486524,345.2337990430661,False,Дворцовый проспект
846486498,846487285,45.008381886514314,False,Кронштадтская улица
846486498,16816164,69.5676155124945,False,Кронштадтская улица
846486498,12971950729,142.5556431584084,True,1-я Нижняя улица
846486498,856076670,210.4003143688361,False,"['1-я Нижняя улица', 'улица Ломоносова']"
846486512,1106056045,159.4825195976796,False,Екатерининский переулок
846486512,846486518,161.49230743158026,False,Привокзальная улица
846486512,16816287,210.16821000125853,False,"['Театральный мост', 'Привокзальная улица']"
846486518,846487295,127.87975028516223,False,Первомайская улица
846486518,846496246,92.0507162841078,False,Первомайская улица
846486518,846486512,161.49230743158023,False,Привокзальная улица
846486524,1693242188,244.97664789687607,False,"['Дворцовый проспект', 'Слободской мост']"
846486524,846486495,345.233799043066,False,Дворцовый проспект
846486524,846487295,116.2892650527858,True,Первомайская улица
846487285,846486498,45.008381886514314,False,Кронштадтская улица
846487285,16816287,208.70931840498554,False,"['Кронштадтская улица', 'Привокзальная площадь']"
846487285,846487293,137.5200939723047,False,улица Рубакина
846487293,846487285,137.5200939723047,False,улица Рубакина
846487293,1106056045,174.63007353810679,False,"['улица Рубакина', 'Шведский мост']"
846487293,12971950729,46.24367817893255,True,Петербургская улица
846487295,1106056045,161.88851137173802,False,улица Рубакина
846487295,846486518,127.87975028516223,False,Первомайская улица
846496246,846486518,92.0507162841078,False,Первомайская улица
846496293,1934146550,1369.2688784431825,False,Гаванский переулок
846496293,1934146550,651.2088985885812,False,Угольная улица
846496293,169616466,497.9732130094149,False,Угольная улица
848229494,854807929,2.5382885884890682,True,Иликовский проспект
848229495,848229496,28.741292365573575,True,площадь Стравинского
848229495,249277049,45.8287783456013,True,Александровская улица
848229496,848229494,36.959592010865805,True,"['площадь Стравинского', 'Александровская улица']"
848234317,853927526,20.232954021353258,False,улица Связи
848234317,410905036,42.25241668835188,False,улица Связи
848234317,410905032,38.10017938797152,False,
850366965,850366968,20.136049782769557,False,
850366965,1526399844,74.0441467022014,True,улица Федюнинского
850366966,850366967,17.301074357459616,False,
850366966,1367272961,164.11428676076687,True,улица Федюнинского
850366967,850366966,17.301074357459616,False,
850366967,1526399850,115.1138389486764,True,улица Федюнинского
850366968,850366965,20.136049782769557,False,
850366968,1684332626,445.71612918408044,True,улица Федюнинского
853927526,241586694,75.885560837545,False,улица Связи
853927526,848234317,20.232954021353258,False,улица Связи
853927526,853927541,40.505908443970206,False,
853927541,241586692,21.703995203764528,False,улица Федюнинского
853927541,853927526,40.505908443970206,False,
853927541,241586694,69.2512023503219,False,улица Федюнинского
854807929,854807943,28.33725398301285,True,площадь Стравинского
854807929,249277048,26.575888354781085,True,Иликовский проспект
854807943,848229495,1.91740344372352,True,площадь Стравинского
854824152,410890238,104.54193915305055,False,Швейцарская улица
854824152,410890237,81.80965299061418,False,Швейцарская улица
854824152,269277657,124.3563516513101,False,Швейцарская улица
854828801,411026204,202.01083971418532,False,Парковый переулок
854828801,269277657,159.44006245977286,False,Михайловская улица
854828801,1933955272,123.9847548972271,False,Михайловская улица
856076644,1108902244,226.81050374822595,False,Еленинская улица
856076644,411693191,148.07945317338596,False,Еленинская улица
856076644,856076663,155.38715261753222,False,улица Ломоносова
856076663,1647968104,230.32860867884742,False,улица Костылёва
856076663,2185721619,147.56295660310522,False,улица Костылёва
856076663,856076644,155.38715261753222,False,улица Ломоносова
856076670,856076673,51.65741362531327,False,улица Ломоносова
856076670,16816164,142.08898379876672,False,Дворцовый проспект
856076670,1102995836,437.1173581303625,False,Дворцовый проспект
856076670,846486498,210.40031436883612,False,"['1-я Нижняя улица', 'улица Ломоносова']"
856076673,856076670,51.65741362531327,False,улица Ломоносова
861007647,1245894570,71.25501975481878,False,Пролетарская улица
861007647,1245894694,119.19273537961574,False,Пролетарская улица
861007647,861007835,316.7984639855718,False,Республиканская улица
861007647,861007746,176.51919096247013,False,Республиканская улица
861007662,861007679,14.947030738588492,False,улица Карла Маркса
861007662,1245894187,221.76370351207527,False,улица Карла Маркса
861007662,1245894673,240.0293991102139,False,Садовая улица
861007666,861007910,55.31288098652568,False,
861007666,1245894258,86.38860301130094,False,улица Большевиков
861007666,1245894319,178.16955210631548,False,улица Большевиков
861007672,861007833,22.136999207609513,False,улица Куйбышева
861007672,1245894633,91.69391039973164,False,улица Куйбышева
861007672,861007813,187.35062935389945,False,Молодёжная улица
861007673,861007895,97.0259707137118,False,Пролетарская улица
861007673,1023286929,104.2868518584306,False,Коммунистическая улица
861007673,6303906,261.33476332674127,False,проспект Ленина
861007673,6303147,258.83227952945504,False,проспект Ленина
861007678,1245894171,39.044450530367705,False,улица Толмачёва
861007678,861007746,151.3868926196712,False,Республиканская улица
861007678,1245894208,132.87265508687688,False,улица Толмачёва
861007679,861007662,14.947030738588492,False,улица Карла Маркса
861007679,1245894607,143.03989232383603,False,Волхонское шоссе
861007679,6304154,111.25757966459992,False,Волхонское шоссе
861007691,1245894293,132.0724900231849,False,улица Лассаля
861007691,253112282,338.4717931513215,False,улица Лассаля
861007691,861007836,328.05485713274163,False,улица Льва Толстого
861007713,726656477,1187.2722699667904,False,улица Матросова
861007713,726656458,244.69605018977015,False,Волхонское шоссе
861007713,1245894493,48.45530128360845,False,Волхонское шоссе
861007733,726656475,46.50586516490785,False,Интернациональная улица
861007733,726656466,102.31237222332427,False,Интернациональная улица
861007733,861007910,708.6242541772343,False,улица Бабанова
861007746,1245894633,94.62881497225862,False,улица Куйбышева
861007746,1245894434,163.28288882423033,False,улица Куйбышева
861007746,861007678,151.3868926196712,False,Республиканская улица
861007746,861007647,176.51919096247013,False,Республиканская улица
861007766,861007893,55.61837438143247,False,переулок Зайцева
861007786,1245894270,158.4186390008473,False,улица Карла Маркса
861007786,1245894634,116.61029838644924,False,Красносельское шоссе
861007786,1245894679,120.13233907946439,False,Красносельское шоссе
861007813,1245894570,109.07256472430531,False,Пролетарская улица
861007813,726656469,300.7312884781671,False,Молодёжная улица
861007813,861007672,187.35062935389945,False,Молодёжная улица
861007833,1245894488,166.41210918378871,False,Ушаковская улица
861007833,1245894319,97.3658160833596,False,улица Куйбышева
861007833,861007672,22.136999207609513,False,улица Куйбышева
861007835,726656459,110.51318448923473,False,Интернациональная улица
861007835,726656468,62.84268372056371,False,Интернациональная улица
861007835,861007647,316.7984639855718,False,Республиканская улица
861007836,2141966972,292.2237466003225,False,улица Калинина
861007836,652041979,178.4637799284161,False,улица Калинина
861007836,861007691,328.05485713274163,False,улица Льва Толстого
861007893,861007895,87.34363630873148,False,переулок Зайцева
861007893,1245894174,201.3548453736495,False,улица Толмачёва
861007893,861007766,55.61837438143247,False,переулок Зайцева
861007895,726656463,299.8099990163808,False,Федеративная улица
861007895,861007893,87.34363630873148,False,переулок Зайцева
861007895,1245894631,115.4284417622286,False,Пролетарская улица
861007895,861007673,97.02597071371179,False,Пролетарская улица
861007910,1245894705,164.8166788919808,False,улица Бабанова
861007910,861007666,55.31288098652568,False,
861007910,861007733,708.6242541772343,False,улица Бабанова
876413729,876414122,13.261428311055115,False,
876413729,554221904,187.57715494417866,True,Гостилицкое шоссе
876414122,876413729,13.261428311055115,False,
876414122,765365272,9.359327089333556,True,Гостилицкое шоссе
897790781,897791131,389.8719565131422,True,КАД
898008510,1993297133,992.8012528306618,True,
898008510,432804510,1129.4190629437676,True,КАД
904616922,904616929,380.9643812097557,True,
919199534,529972035,239.00660093053526,True,
920523078,253112282,158.60798024673346,False,Красносельское шоссе
920523078,1517124058,76.02471024078105,True,Красносельское шоссе
923298694,726656473,110.43474460172827,True,Волхонское шоссе
936402407,432804491,1057.0655489376475,True,
936402407,432804551,773.2331858020392,True,Краснофлотское шоссе
936402433,432804479,243.40347224460254,True,Краснофлотское шоссе
936402433,27484464,299.57789179127434,False,Краснофлотское шоссе
936402474,2582827826,620.8563012529625,False,Гвардейская улица
936402474,27484459,19.840926752132646,True,
936402477,27484459,32.31744132045062,True,Краснофлотское шоссе
936402477,936402474,20.69092394894701,True,
936995509,432804539,116.01097360152927,True,
952074686,3050580699,511.6864502535151,True,Гостилицкое шоссе
952074712,952074796,370.7593729754615,True,
952074712,952074913,332.5014058275834,True,КАД
952074753,952074796,382.906533453072,True,Гостилицкое шоссе
952074753,952074913,597.5983100362575,True,
952074796,952074803,150.5596084934689,True,Гостилицкое шоссе
952074803,897791131,416.23413059689057,True,
1001515799,271459687,516.8502753953595,False,улица Нижняя Колония
1004353323,952074686,598.9629929998512,True,Гостилицкое шоссе
1004353820,1004353323,154.52033308314032,True,Гостилицкое шоссе
